InvestorID,Portfolio,Proportion1,Proportion2
674999170,"001686,301055,688135,602591,301473,604904,688279,600779,602233,600150,601127,688154,602366,601889,002230,001375,301006,688175,603748,301421,604875,300680,002101,000905,600453,601652,604228,601668,003226,300745,602744,600338,604597,600727,001108,604830,000744,688338,001971,002547,601270,603826","2.896761,2.790054,2.768452,2.702548,2.684126,2.647056,2.638685,2.625778,2.587083,2.577012,2.542706,2.526298,2.495717,2.490114,2.483166,2.455439,2.454390,2.452164,2.435722,2.420822,2.417997,2.400701,2.387529,2.368606,2.365750,2.357297,2.337290,2.291294,2.268915,2.265267,2.264867,2.249163,2.242077,2.238073,2.229095,2.223223,2.197491,2.155456,1.847485,1.825623,1.745050,1.647660","2.361473,3.365756,3.592328,2.946508,3.628396,3.429856,2.901645,3.094887,2.991777,2.402482,3.536220,3.121254,3.033679,1.726556,2.609295,3.037963,2.098682,2.194016,2.291723,1.375413,2.384473,3.238367,2.126189,1.436537,1.655473,1.787366,2.539769,2.197572,1.887508,1.276508,2.595559,1.990664,1.669876,2.088386,1.981323,2.872759,1.727672,1.226085,1.010774,2.456409,1.838910,2.271913"
985817382,"604468,602928,300256,688408,002237,300562,300195,600712,601406,300301,300488,602593,688363,601072,002368,300975,300958,001255,688588,603931,600464,603603,002730,001881,603575,003547,602267,300176,688815","4.431625,4.324134,4.209522,4.205183,4.201196,4.156255,4.094928,4.021671,3.931098,3.890898,3.883461,3.820834,3.713773,3.649749,3.524893,3.463875,3.458445,3.416747,3.265605,2.991584,2.880854,2.848484,2.797896,2.610103,2.605153,2.575780,2.504679,2.269476,2.252098","5.468632,5.477790,5.203645,3.629235,2.907880,4.672083,5.544497,5.066847,2.188751,4.430761,4.752782,2.821196,4.932331,4.850819,3.371213,3.309672,2.942413,1.957342,2.074707,1.590051,1.658705,3.787381,3.703365,3.039174,2.666749,1.576818,2.107479,2.386627,1.881055"
193220828,"301361,002668,604378,601485,602129,688781,001332,603980,601621,001390,000619,002733,602098,603940,600916,688498,600962,600639,300233,003125,003538,688309,688220,688272,002302,688311,300634,688868","4.513237,4.489889,4.454020,4.281591,4.277383,4.274129,4.249365,4.197863,4.111086,4.090519,4.072644,4.000264,3.837742,3.681489,3.614887,3.569513,3.456935,3.401327,3.323862,3.203004,2.972211,2.848080,2.650730,2.574026,2.543694,2.499988,2.490288,2.320235","4.592084,6.140802,4.436557,5.172159,5.329392,3.655505,3.164183,2.755026,5.251062,2.622814,4.402006,5.487361,4.202048,3.623921,4.917337,2.535282,4.121849,3.051758,3.060642,3.010311,2.817209,3.018251,2.322690,1.444583,2.879203,3.018121,1.709675,1.258169"
33706479,"002678,003787,688961,602249,300298,300639,603253,601535,001282,002323,300870,604293,001504,300266,301315,300984,601128,688791,688040,602399,001085,603955,602834,604174,688782,600056,300312,688812,002669,688553,002174,003649,300877,600843,601778,001346,604982,000523,600753,301399,688627,600250","2.975190,2.768428,2.682440,2.682009,2.678597,2.652337,2.645806,2.643165,2.619948,2.598307,2.596750,2.596540,2.547252,2.531080,2.490992,2.490681,2.480082,2.458971,2.457199,2.453306,2.448978,2.424967,2.420254,2.414080,2.407737,2.341757,2.335322,2.305275,2.289861,2.248794,2.238085,2.233618,2.205428,2.154774,2.140406,2.128739,2.102959,2.093334,1.955264,1.902462,1.858615,1.300213","3.293652,2.854755,2.465445,1.613722,3.006088,3.717761,3.589646,1.530475,2.171143,3.613913,2.691165,3.340187,2.818987,3.125982,3.150048,2.966118,2.699595,1.923175,3.090179,1.679396,1.753401,2.506870,2.633614,2.422757,2.312433,2.135705,2.162902,2.562902,1.660497,2.227180,1.945162,1.258121,2.328435,2.144079,1.909208,1.828704,2.523105,1.489930,1.186392,2.211403,1.768422,1.687347"
547332421,"001748,604750,003111,003643,604220,301457,003243,000895,688103,001563,001860,603653,603748,002447,003526,601940,003610,603513,688084,300987,601206,000753,002380,600639,604304,600047,600374,002990,602431,601127,300671,001108,300406,001876,301055,002086,003226,688435,601652,001937,604927,688279,688220,602362,601827,301006,602048,000776,003057,603361,688945,601668,301174,001293,603409,300802","2.056874,2.018729,2.017563,2.008478,1.983989,1.981763,1.980898,1.974653,1.964418,1.962146,1.959318,1.957187,1.941686,1.934788,1.931075,1.919917,1.911852,1.900747,1.894474,1.877105,1.860802,1.860342,1.832358,1.829055,1.827483,1.826316,1.816550,1.782977,1.782411,1.780253,1.778300,1.773264,1.771132,1.756895,1.754959,1.754549,1.753263,1.747873,1.747226,1.728230,1.713832,1.711776,1.705064,1.692399,1.689927,1.679954,1.659513,1.654128,1.638915,1.624243,1.617582,1.593612,1.517409,1.278233,1.236977,1.044534","1.894009,1.679807,1.342689,1.521146,2.211160,2.377844,2.382710,2.013444,2.495747,2.090227,1.571194,2.730044,2.648988,2.640253,2.246990,2.069192,1.692623,1.579757,1.742045,1.150319,1.213149,1.610440,2.106595,2.221598,2.476786,0.969921,1.631100,1.196721,2.048305,2.340392,2.186024,2.410855,1.285173,2.219871,1.505260,1.904304,2.027093,1.317098,2.352825,1.741692,2.213848,1.107343,1.341691,1.907772,1.261043,1.328968,1.686828,1.741426,0.943789,0.960700,1.582835,1.021355,1.921850,1.158359,1.605978,1.370824"
645090507,"688680,002837,603477,300174,602910,301319,603943,688544,602900,301326,301490,300090,688736,000225,300356,001675,001257,002313,604243,604594","5.431184,5.411856,5.327901,5.300157,5.294519,5.261667,5.206157,5.168811,5.135568,5.134623,5.091518,5.085989,5.083769,5.039724,5.027199,4.969413,4.711741,4.585671,4.314390,3.418144","5.756684,4.420179,5.767552,3.946873,3.892438,6.739134,2.998674,6.898755,5.370794,3.537440,6.482390,6.498928,3.080382,5.066231,6.410432,3.127892,5.732937,5.363813,5.550656,3.357816"
987419242,"003217,601904,001890,602971,600997,300539,688627,300331,300897,601218,300802,688641,001948,600866,301074,301243,688849,604383,602733,002484,600378,301154,300103,604174,002483,300020,688521,003680,601535,600928,601406,600863,602313,001293,301052,601327,600284","3.337012,3.217635,3.169375,3.058012,3.029785,3.013653,3.012498,2.976119,2.970232,2.918599,2.893297,2.862560,2.848665,2.824616,2.800004,2.790558,2.782882,2.748950,2.727819,2.726614,2.694971,2.665083,2.627492,2.620309,2.597321,2.591041,2.561485,2.492714,2.490065,2.465028,2.398500,2.377567,2.323452,2.317380,2.240013,1.921581,1.907114","3.511033,3.851955,2.904313,4.230492,2.092462,2.647168,2.843604,3.070479,3.733052,3.610414,3.629153,2.425983,3.990773,3.693698,3.107828,2.103968,2.448368,3.249538,1.552123,3.040557,3.208199,3.152592,1.617987,1.749893,1.876919,1.909606,3.604929,1.830440,1.698082,3.202711,1.403014,2.371730,2.778964,1.949382,1.769799,1.605202,2.533590"
28037861,"300385,001811,003826,300756,688769,301167,300249,000728,600992,603001,002730,001215,604449,603662,601025,000701,300257,600260,601052,003175,001458,604999,601327,688715,601406","4.455762,4.357727,4.346099,4.313466,4.304383,4.297144,4.258801,4.255549,4.181510,4.152746,4.141631,4.126389,4.117721,4.076289,4.069737,4.024255,3.876107,3.824198,3.822687,3.803834,3.783939,3.742929,3.650424,3.399390,2.617286","5.438127,5.798429,3.698291,3.243528,5.315430,4.659548,5.240904,2.781017,3.012579,3.394102,2.994703,4.800383,2.905043,2.964507,5.594488,3.162784,5.359988,4.080230,5.944652,4.059413,4.358420,2.795262,4.411452,2.357447,1.629271"
496455204,"000808,603544,301223,000431,604639,002573,002917,602954,601811,001840,601242,300493,002874,600739,300568,688295,602602,000901,603281,300904,300528,301466,601697,601193,300835,300758,604083,003771,602646,002593,688908,688732,688004,688063,000716,002353,003547,001467,300510,602002,301043,688566,301013,604932,002928,000660,600356,603310,601169,601376,601928,001266,600831,688106,301146,002421,001242","2.026931,1.997463,1.971430,1.968644,1.927851,1.912752,1.911369,1.908265,1.903940,1.890974,1.888038,1.885443,1.884513,1.875763,1.871891,1.870171,1.864015,1.863994,1.861695,1.849569,1.837481,1.834959,1.827035,1.822415,1.815197,1.810312,1.808375,1.807290,1.799881,1.799643,1.774267,1.773927,1.773780,1.768333,1.756932,1.744520,1.728938,1.726653,1.715245,1.706733,1.703294,1.702348,1.700941,1.664773,1.656452,1.649376,1.628715,1.611430,1.608021,1.599748,1.593821,1.586639,1.519878,1.380648,1.355643,1.155625,1.116019","2.469662,2.487729,1.711474,1.539113,2.629992,2.397640,1.572938,2.133301,1.633136,2.258934,1.412091,1.854159,1.150601,1.654860,2.601595,2.478165,2.623243,1.623830,2.147720,1.765768,1.203355,1.507882,2.459701,2.420059,1.183002,2.028362,1.495332,1.358505,2.253437,2.145159,1.203629,2.007068,2.390023,2.046304,1.624403,1.987682,1.043523,1.460805,1.925610,1.558156,1.704574,1.765429,1.513168,1.390968,1.041995,1.099385,2.104461,1.276273,1.143252,1.919995,1.709044,2.108862,1.289657,1.164279,0.741279,1.431375,1.148057"
969599543,"300457,002837,003238,688216,000184,603258,688973,688736,000477,002988,300577,602101,301023,603121,688404,003926,688332,001518,000348,301468,602105,000225,301067,603024,600735,003915,601631,001450,300936,002444,603820,600318","3.482845,3.452377,3.410517,3.398764,3.362819,3.351336,3.338702,3.328593,3.302902,3.285283,3.279446,3.251282,3.195302,3.178745,3.152107,3.139977,3.135988,3.110492,3.105625,3.105314,3.096622,3.088259,3.042852,3.041496,3.031822,3.029595,2.973417,2.952282,2.888005,2.790981,2.503543,2.192712","3.199435,2.175114,4.208935,4.281569,4.512591,1.825183,4.276127,2.917114,4.431955,2.006171,1.988713,1.780180,3.933682,2.113384,3.993697,3.650800,4.079894,4.076522,2.215766,2.448942,3.021327,3.562302,3.310141,2.697145,3.048288,2.002682,3.885768,2.380408,2.633676,3.319533,3.079899,2.943055"
338745214,"002639,300257,600991,600425,300921,603662,002992,604719,602332,603086,300945,600128,300934,001747,003174,600686,300220,300249,600992,301453,600028,604684,000774,301122,688345,300889,300953,002943,001062,603680","3.668221,3.660322,3.653415,3.589468,3.571458,3.547837,3.535034,3.522802,3.521540,3.468207,3.462027,3.446829,3.407721,3.379683,3.377862,3.363730,3.353759,3.321155,3.246751,3.234565,3.231202,3.222120,3.216874,3.210088,3.139570,3.114192,3.086600,3.072118,3.027275,2.347573","2.654959,4.892380,4.159608,4.208684,2.260895,4.795896,3.314653,2.896630,4.850726,3.034744,2.606342,3.290745,3.926128,3.896938,4.341804,3.253997,2.521122,1.987037,3.544302,3.161045,2.033565,1.909811,2.788851,2.893349,3.186701,3.988584,3.654569,3.442535,3.612660,2.890741"
188604122,"688559,301345,688918,300408,688959,603902,003513,002354,688685,001916,300213,001141,601742,603565,601237,301473,688077,604172,002464,003669,000541,003011,688684,300596,688448,688654,000855,603478,601500,002251,301213,604577,301212,001085,301097,300290,688857,003674,600047,688109,002534,600374,688007,300520,300120","2.848030,2.794993,2.687910,2.622994,2.604350,2.598530,2.584673,2.573658,2.572943,2.561424,2.557308,2.552700,2.541362,2.469807,2.447108,2.402170,2.393775,2.376908,2.337401,2.303874,2.288697,2.283795,2.268291,2.241828,2.215011,2.155518,2.140033,2.123500,2.101470,2.055423,1.969137,1.949569,1.921653,1.888352,1.877016,1.868516,1.832598,1.785544,1.784593,1.782427,1.782031,1.773524,1.769584,1.727763,1.582210","2.697626,3.601447,3.700815,2.875025,3.549392,2.623395,2.791859,2.580606,2.163741,2.503523,2.611485,1.443201,3.275575,2.776924,2.089712,1.816263,2.599817,2.108699,1.449733,1.485429,3.180310,2.949699,1.996352,2.391709,3.029993,1.429650,3.023301,1.780358,2.683692,1.537587,1.414583,1.242228,2.455627,1.451540,1.806492,2.317601,2.473375,1.716760,1.133937,1.392364,1.062995,2.532270,2.008000,1.039978,1.205331"
148556782,"300771,301051,003595,604335,602845,601748,688906,602427,600931,003357,002277,603054,600333,604877,300226,000823,602725,300681,602981,002337,600135,000974,300495,601318,601875,604236,301240,001030,003862,603035,603867,300811,002055,603642,300346,301270,002701,002676,601458,301336,002742,300008,688806,604992,688379,602117,601516,000856,002981,688025,000114,300557,300337,600466,300949,688386,301272,002207,601324,688301,300980,688468,602134,688132,601643,002387,602998,688759,604186,001741,603849,301052,001781,600069,600345,601797,688729,300560,603733,600781,600307,003925,604202,602397,600670,000682,003468,602806,603084,301419,688911,000455,600052,000475,002484,604524,002222,300556,688997,002333,601496,301135,602441,601428,600378,601880,001972,688290,301084,001138,688771,604436,002948,000874,003521,301297,300946,002050,001341,001410","1.033680,1.023774,0.995700,0.994133,0.986959,0.976737,0.973094,0.957706,0.953062,0.947274,0.945820,0.944837,0.942651,0.936500,0.927973,0.926878,0.925950,0.925658,0.924021,0.919497,0.917700,0.914692,0.913686,0.911935,0.909463,0.907870,0.907482,0.906493,0.906123,0.905899,0.900373,0.900336,0.898878,0.890838,0.889435,0.884607,0.881745,0.879199,0.877688,0.877037,0.876238,0.875742,0.872876,0.870631,0.867197,0.866791,0.866562,0.864137,0.862761,0.860048,0.857650,0.856988,0.856946,0.856582,0.854535,0.853599,0.850423,0.849094,0.848593,0.847843,0.843639,0.839487,0.835725,0.835713,0.832071,0.828870,0.828350,0.827830,0.824914,0.823135,0.819918,0.817074,0.815260,0.814887,0.810100,0.801379,0.798138,0.797256,0.795576,0.794535,0.794274,0.786816,0.786222,0.781551,0.781291,0.775410,0.775076,0.772431,0.770604,0.767920,0.764738,0.763066,0.762613,0.760640,0.759487,0.750326,0.749501,0.748561,0.746845,0.744454,0.741328,0.737451,0.737240,0.736860,0.734051,0.726978,0.722751,0.722001,0.718176,0.717057,0.714282,0.708796,0.704068,0.698884,0.698823,0.667111,0.658782,0.641734,0.633962,0.495362","0.897250,1.214259,0.976871,0.880919,0.732543,1.269585,0.769071,0.602391,0.841271,0.834454,1.012197,1.140974,0.634484,1.268684,0.551406,1.166091,0.684019,0.596708,0.722663,0.734060,0.817141,1.207251,0.626387,0.634167,0.735977,0.596600,0.976534,1.128311,1.019811,1.171974,0.975852,1.074118,1.177433,1.064628,1.059101,0.964795,1.051592,0.813862,1.252154,0.986348,1.253004,1.165236,1.187537,0.653699,0.562024,0.646581,1.265239,0.877206,0.559085,0.794698,0.605810,0.743346,0.554581,1.260560,0.798395,0.651242,0.495499,0.799057,1.237416,0.704982,0.704943,0.895054,0.605730,1.133278,1.058617,1.107584,1.220176,0.923383,0.762494,0.844647,0.596819,0.527389,0.799840,0.821145,0.630285,0.800595,0.505380,0.756430,1.109545,0.505653,1.160275,0.631485,0.707610,1.128691,0.969851,0.739462,0.491800,0.574400,0.634978,0.667507,0.884306,0.627295,1.095953,0.710561,0.922293,0.826247,1.024509,0.511681,0.600731,0.629129,0.760427,0.476565,0.992613,1.024286,0.696815,0.833286,0.561282,0.809584,0.507934,0.572216,0.630615,0.665800,1.041698,0.767824,0.541863,0.956146,0.819074,0.892556,0.626064,0.296472"
247673504,"001332,301361,002668,688781,604378,602129,601621,001390,002733,603940,603980,000619,601485,603147,602098,600916,600962,688498,601534,603103,600255,601740,600010,300866,000211,001103,603474,600639,301280,604594,604210,688410,300811,001112,003474,601318,300347,301134,603884,000644,003872,003175,688384,603993,301279,300815,688640,601936,001215,001725,688557,300585,002380,602145,301025,603709,688849,600323,603558","2.483531,2.475153,2.455056,2.450521,2.405721,2.336000,2.315493,2.271606,2.247182,2.227067,2.169838,2.150375,2.148724,2.072992,2.069974,2.040943,1.992244,1.790799,1.785285,1.759857,1.746854,1.737850,1.724528,1.722972,1.701707,1.694468,1.685628,1.678037,1.665691,1.591994,1.558506,1.547592,1.533076,1.532248,1.500371,1.492745,1.489909,1.478703,1.463322,1.460032,1.456282,1.454447,1.441915,1.426883,1.396105,1.389657,1.387379,1.387082,1.352526,1.329692,1.316802,1.307062,1.304770,1.196931,1.165923,1.067488,1.057639,1.017509,0.889312","3.482725,3.351726,1.774318,2.428224,2.526771,2.841837,1.435015,1.401380,2.602892,1.972985,2.506436,1.788738,1.627406,2.672831,1.325620,1.312947,1.474854,2.234046,1.840306,1.128012,1.612377,2.069546,2.556730,2.037296,1.810213,1.174721,1.482388,1.721844,1.441130,1.345521,0.895576,1.622262,1.709606,1.259525,1.394809,1.508546,2.172772,1.115666,1.252511,1.991291,1.054073,1.082383,2.042472,1.442817,2.035318,1.931295,1.937617,0.800956,0.827203,1.811790,1.780534,1.213371,1.881811,0.864298,0.681420,1.570886,1.245517,1.225913,0.666924"
948990045,"601406,601072,601718,300562,300512,300439,301112,603558,300789,001730,300391,301471,300195,000154,300469,000632,688768,001784,002004,300331,600097,003907,688282,000410,002963,688757,604645,600883,601531,601991,603862,301455,604688,300385,602591,688814,688692,002335,603221,604173,001467,000841,688394,300834,603238,301201,688964","2.762134,2.602127,2.584325,2.538453,2.537040,2.520719,2.496628,2.493875,2.471961,2.468841,2.459400,2.458149,2.433018,2.428950,2.427378,2.378351,2.367373,2.356913,2.338301,2.276474,2.266050,2.228049,2.189134,2.187554,2.184715,2.134962,2.130137,2.113598,2.086391,2.077063,2.068418,2.000153,1.953996,1.895472,1.848481,1.780358,1.772270,1.761286,1.674220,1.671534,1.664549,1.640973,1.604563,1.536241,1.503126,1.410111,1.216189","1.823453,3.072961,3.214034,1.696812,3.441452,1.682758,2.701629,2.355588,1.596498,3.352812,2.799879,3.283024,2.111955,3.229642,1.676141,3.282112,1.366689,3.092252,1.701144,1.624457,3.153031,1.172565,2.364506,2.407950,1.410256,1.386551,2.003159,2.800543,2.864124,2.371310,1.394756,2.697154,2.476309,1.959600,1.093250,1.063027,2.419503,2.024611,1.431935,1.953510,1.581918,2.223796,1.766740,0.939678,1.131077,1.716472,1.087377"
434679741,"601904,001040,300984,300870,602918,002678,601535,002323,000793,000283,601963,603002,301243,602249,604293,602511,002213,000523,602399,003680,604174,003787,300539,003887,688553,300872,002483,003217,002960,600642,688627,600407,688377,300721,300254,600853,000241,300113,688849,001876,602971,001165,688782,001085,601128,001506,688961,000154,301456,002814,602441,603299,001469,603709,602928,688997,602039,688814,604699,688799,601778,604688","1.999264,1.967441,1.963126,1.929223,1.881747,1.853551,1.850925,1.842522,1.797204,1.796785,1.795913,1.785710,1.771831,1.770910,1.764624,1.756539,1.741616,1.731961,1.729476,1.727920,1.724349,1.723208,1.719261,1.713358,1.700054,1.692632,1.680145,1.672273,1.671632,1.654111,1.650530,1.634496,1.634104,1.630440,1.629168,1.625602,1.618005,1.612631,1.594114,1.583103,1.581502,1.580155,1.557121,1.555707,1.533677,1.531590,1.529880,1.511617,1.505612,1.453115,1.398209,1.350325,1.345556,1.344702,1.344006,1.230293,1.227075,1.206666,1.176224,1.143113,1.140505,1.131848","2.812413,2.117332,2.421280,1.174101,1.740841,2.127126,2.570722,1.485688,1.180210,1.751133,1.402795,2.524352,1.502280,1.444431,1.902186,1.958679,1.943600,1.268848,1.777774,1.929256,2.111668,2.075761,1.554081,0.990393,2.257920,1.466195,1.699492,2.282209,2.140143,2.096688,2.111438,1.697936,1.980361,0.973639,2.249773,1.801645,2.271231,0.934863,1.109519,1.884463,1.427602,1.648825,1.146498,1.354197,0.886427,1.269172,1.669003,1.276010,0.818160,1.625383,1.371794,1.018799,1.339681,1.671329,1.099363,0.891286,1.216347,1.189314,1.360153,0.884808,1.290874,0.820510"
