InvestorID,Portfolio,Proportion1,Proportion2
187464585,"000753,604830,604904,604473,603884,300137,604739,300209,688337,603513,688739,301305,300671,003231,003519,688860,002505,602198,301055,002570,688849,002494,602068,600318,002076,000130,604266,602512","4.470129,4.304054,4.268038,4.185028,4.161130,4.158987,4.104945,4.075533,4.022909,3.984261,3.811321,3.690872,3.657710,3.636748,3.588453,3.450148,3.428328,3.382568,3.355490,3.319752,3.281624,3.246134,3.236716,3.200449,3.070149,2.551835,2.274218,2.082472","2.717387,3.055852,5.709394,4.553161,6.033224,4.721781,4.779837,4.772454,5.010033,4.599828,2.763136,2.273430,2.234430,3.434566,4.662060,3.437220,2.147758,3.582658,2.865021,3.679529,2.480030,4.142001,3.932375,2.234860,2.937183,2.374202,3.562809,1.303783"
229115118,"301292,600843,603884,301214,604779,001894,001860,600774,001391,602635,300104,001748,601940,604830,604228,688435,301488,688773,688721,301305,002717,602765,300520,301459,688054,604710,002447,002505,001784,600846,600866,688507,003649","3.660936,3.513226,3.480645,3.467110,3.443205,3.427835,3.387963,3.350764,3.341590,3.294724,3.202436,3.196105,3.173204,3.138790,3.113545,3.113215,3.098167,3.089775,3.027098,3.019188,3.009936,2.961289,2.959158,2.933645,2.876402,2.800420,2.775671,2.717590,2.648303,2.599297,2.467339,1.988088,1.723341","4.139846,4.304832,3.617473,2.575264,2.303858,4.743699,4.461108,2.792297,4.238677,2.399789,3.315831,4.261151,2.271532,3.782043,1.998893,4.258381,2.707242,2.916492,3.684980,2.937100,1.941138,2.070844,3.868218,3.342636,1.765088,3.859685,1.935991,2.714344,3.395463,1.619749,3.333526,1.057366,1.385464"
156172514,"600684,601988,603516,604963,601730,688962,688106,000274,602504,600339,002718,002838,301206,688787,000487,601925,602133,002659,000734,688728,601847,601501,603303,000643,300782,688492,601135,300516,000515,001145,300466,688284,003017,602691,688233,002983,301126,601744,601855,602652,602859,300367,000960,001540,601461,602020,003741,688989,002578,600831,688222,002426,002490,002367,300664,300513,300558,604288,300127,602462,600182,000887,000988,688019,003839,688114,002087,003048,600765,603777,602904,603561,002496,301031,601636,688917,300976,604803,603885,601042,300076,604891,688752,602671,601545,688011,002825,602512,300677,300384,603704,300015,000406,300865,688532,000705,601427,300416,002181,301157,301000","1.302470,1.219864,1.150010,1.134006,1.133875,1.129584,1.123110,1.118884,1.107796,1.107476,1.105241,1.104637,1.103045,1.100918,1.098199,1.097293,1.093107,1.092506,1.082516,1.078443,1.077996,1.075546,1.072881,1.069762,1.069016,1.068033,1.065194,1.064025,1.063807,1.062923,1.062821,1.061941,1.059524,1.057659,1.055747,1.048903,1.048599,1.046344,1.045132,1.039478,1.037172,1.035384,1.028201,1.026486,1.021846,1.019852,1.015788,1.014426,1.013278,1.011927,1.009201,1.009149,1.008708,1.008599,1.004434,1.002467,1.002375,1.002158,1.000889,0.999019,0.994863,0.992866,0.986875,0.982337,0.979014,0.978928,0.977268,0.974215,0.973548,0.970921,0.966976,0.966573,0.951831,0.945841,0.945052,0.934777,0.933456,0.921925,0.919664,0.912811,0.906454,0.898489,0.897225,0.897110,0.896993,0.891002,0.886398,0.874719,0.874300,0.867753,0.854894,0.834153,0.830825,0.813649,0.799380,0.693558,0.674339,0.671959,0.614827,0.612383,0.530182","1.705783,1.723259,0.935283,0.931693,0.662798,0.857180,0.989160,0.632777,1.267753,0.821680,0.996077,0.719372,0.729008,1.332659,1.475132,0.997621,0.980964,1.415215,1.569415,1.012139,1.473224,0.941397,0.809536,1.138405,1.273557,0.923207,1.533964,0.654781,0.722264,1.273782,0.949421,1.369014,1.013323,0.803256,1.251910,1.501930,1.142700,0.634560,1.039664,1.537442,0.891482,1.170659,1.386948,0.983640,1.408486,0.916041,1.299917,1.131541,1.304998,0.730961,1.379067,1.396253,1.131944,0.899251,1.400560,0.819676,0.634464,0.595661,1.249205,0.822770,0.640788,0.825391,0.979961,0.589347,1.086026,1.216240,0.549072,0.971239,1.179725,1.446431,0.972333,0.597814,1.208649,1.055898,0.533888,0.705654,1.212447,0.918663,0.791911,0.520224,0.624340,1.201072,0.958726,1.194596,0.822969,0.903766,0.661389,0.751432,0.774625,0.541018,1.126527,1.189231,0.878539,0.506370,0.790851,0.412285,0.950507,0.970313,0.632849,0.471747,0.339316"
448261500,"300245,300397,001948,602894,300480,601809,602625,300872,003887,688045,300727,300435,001899,688394,001011,688890,003097,688304,601904,688537,600748,604894,604895,001511,602407,002555,001249,603488,000740,604600,602463,300409,301466,601468,001880,604064,604073,688558,600149,000929,000655,301475,002593,000747,001104,601859,688265,602215,002958,604725,001022,002917,002001,002779,300928,001840,001085,002256,604118,003709,301013,300357,600083,301315,688406,603219,600400,604112,601465,601242,603256,000475,604942,688155,002975,003317,688055,602551,688280,602686,300047,002419,300206,002909,601406,600264,688253,602817,600058,002656,000735,688840,688782,003061,602746","1.289857,1.286266,1.283060,1.281065,1.272390,1.263304,1.257374,1.256589,1.255968,1.255692,1.244998,1.216600,1.199135,1.189830,1.188341,1.180205,1.172708,1.168307,1.164108,1.155984,1.144970,1.143216,1.141239,1.140696,1.140269,1.139742,1.134830,1.134775,1.134301,1.129300,1.126197,1.124053,1.123893,1.112240,1.111867,1.104212,1.101109,1.099225,1.095313,1.093619,1.088771,1.076232,1.073756,1.065841,1.064832,1.064380,1.063770,1.059964,1.058659,1.053516,1.052923,1.040242,1.040210,1.038367,1.031985,1.031803,1.027472,1.017201,1.015828,1.015752,1.013257,1.011199,1.011133,1.002150,0.995802,0.988296,0.987502,0.987463,0.983361,0.983272,0.977141,0.974867,0.968274,0.963759,0.953282,0.950895,0.928496,0.912295,0.910387,0.901375,0.899290,0.896831,0.894756,0.889014,0.885185,0.879055,0.866073,0.858185,0.854618,0.840491,0.832660,0.813508,0.813260,0.727853,0.606660","0.846627,1.502348,1.324044,1.586267,0.772844,1.103021,0.815148,1.450837,1.248537,0.910896,1.661581,1.495577,0.725993,1.375261,1.581248,1.405319,1.577452,1.017006,1.161439,1.083459,1.016644,0.889118,1.070312,1.136387,1.044702,1.509942,1.450940,1.053708,1.495012,1.522619,1.496292,0.967413,0.802803,1.422170,1.402587,1.131026,0.876404,1.302478,1.060655,0.809780,1.359485,0.823826,0.687522,1.037732,0.757617,1.098053,0.713318,0.782138,1.377579,1.225251,0.700891,1.216134,1.392351,1.204040,1.041844,1.308177,0.772640,1.026004,1.219670,1.104090,1.162092,0.718223,0.686874,1.096260,1.137853,0.614968,1.227020,1.303671,0.501232,1.276536,1.237264,0.950808,0.842825,0.579729,1.111010,0.714873,0.759521,1.057854,0.647667,0.986025,0.798474,0.495160,1.097860,0.953571,0.552138,0.759350,0.786569,1.028339,0.850800,1.080508,0.693891,1.081690,1.074340,0.779079,0.401672"
636534013,"001141,003808,300468,688515,301063,301473,600727,300350,602229,601500,300548,301345,688559,601680,600900,300396,300745,600502,002464,002147,300662,300301,603537,601519,000919,603409,301160,604468,688018,002493,601681,688769,601918,602332,002759,600407,688605","3.143151,3.134565,3.094943,3.044371,3.038853,3.000707,2.932894,2.925416,2.917790,2.911122,2.903105,2.886317,2.882157,2.835125,2.806520,2.795100,2.791648,2.780612,2.758231,2.742715,2.724242,2.706410,2.698021,2.694636,2.694169,2.676030,2.650459,2.566309,2.552468,2.541079,2.454496,2.413140,2.266470,2.160812,2.044783,1.963008,1.868127","4.379447,2.822154,3.960018,2.921953,2.874874,3.779868,3.105584,1.718039,1.767928,4.014732,3.968407,2.067864,3.485640,3.200658,3.738808,2.234429,3.266527,1.916988,2.425188,2.433318,3.198399,1.776699,1.589081,2.460861,1.595502,3.483702,1.808624,1.585633,2.993319,3.363706,2.909721,2.725239,1.582174,2.955596,1.973669,1.729741,2.185911"
235857649,"688093,604522,301008,602592,300518,003516,601719,688615,603413,603552,600940,688162,301283,601029,603663,002707,603281,688749,688004,602747,001016,001590,003467,688951,602653,301047,602551,000841,600223,688890,603717,602691,300919,600748,688537,600765,300129,602917,688629,003355,688679,300951,688887,604843,602128,300894,688809","2.624587,2.530570,2.487717,2.464460,2.460491,2.426527,2.412872,2.374406,2.370730,2.369206,2.338789,2.315586,2.313427,2.311325,2.302789,2.256811,2.230020,2.221489,2.195858,2.183131,2.161103,2.158819,2.125462,2.120989,2.103490,2.091959,2.090124,2.075964,2.070828,2.067182,2.039142,2.032432,2.009475,1.966521,1.917066,1.900144,1.869814,1.869640,1.859949,1.846910,1.843735,1.811366,1.804670,1.802135,1.737461,1.728489,1.704339","3.758076,2.685223,2.677671,2.532166,2.792216,2.860783,2.405212,1.355823,1.912081,3.341103,2.545644,1.588600,2.495717,1.248065,2.220660,2.975359,3.166475,1.525772,2.419036,2.508784,2.231068,2.019645,1.261715,1.388517,2.318332,1.381342,1.899498,2.736971,2.680062,2.514591,2.852044,2.241746,1.246832,1.856497,2.293562,1.038863,2.272698,2.158638,2.136514,2.614490,1.049099,1.266226,1.928719,0.983247,1.470890,2.021628,1.122099"
525684273,"603318,601364,300349,688987,300653,002164,688771,300951,600759,002708,601414,301101,604423,300941,000380,601587,602145,604757,688563,002028,300319,300131,688909,601324,300677,688192,600702,604236,001625,001953,300408,688733,002766,000919","3.972635,3.500007,3.493187,3.378624,3.313331,3.267627,3.266736,3.244752,3.186955,3.180255,3.163532,3.149570,3.089526,3.014970,3.014705,3.004954,2.993698,2.950194,2.933086,2.908206,2.893553,2.846898,2.832510,2.822441,2.819863,2.783812,2.751824,2.736500,2.601082,2.525472,2.285954,2.249207,1.986085,1.838249","2.849318,2.973209,2.655105,4.117540,4.794519,3.986582,3.872262,2.770939,3.159835,2.973019,2.674685,2.094305,4.354899,1.890710,3.703681,3.197244,2.747430,2.338502,3.068507,2.161442,1.830972,3.000692,2.900323,4.062098,3.549181,4.022840,1.562578,2.718325,2.927247,3.200398,2.260249,3.278656,1.221225,1.081482"
663632974,"300309,002277,600097,300771,688806,001517,000211,301419,604141,604210,002520,604453,601496,301393,001741,603167,301135,602928,300254,602733,002972,603878,600396,300145,300998,604688,000545,301293,300958,300995,000633,300170,602725,604186,688795,688349,600052,300229,604684,688641,002019,600519,602593,000515","2.912069,2.745863,2.716365,2.681944,2.667287,2.634585,2.628393,2.576158,2.560152,2.483484,2.456133,2.407605,2.396650,2.340075,2.335108,2.311848,2.305169,2.278406,2.270006,2.247030,2.240335,2.237269,2.232975,2.224362,2.218920,2.218204,2.214820,2.204137,2.199827,2.183743,2.157775,2.120103,2.119777,2.115047,2.092336,2.081175,2.060005,2.056587,1.979965,1.929603,1.908646,1.886660,1.830039,1.533359","3.207545,3.282050,2.044722,2.532668,3.286624,1.958288,2.781454,3.581404,2.297018,3.559314,3.116999,1.827788,1.766987,2.278943,2.143102,2.186457,1.602485,3.214852,1.892314,2.413331,1.335523,2.677078,3.103020,3.012833,2.737277,2.143725,2.210855,2.317031,2.583123,2.387379,2.554974,1.342914,1.827161,2.592426,1.303175,2.673566,1.722498,1.163526,1.935665,1.495373,1.620601,2.258872,1.015064,1.011997"
486542543,"002354,602447,003669,003011,601742,301345,002101,002464,002646,000919,603081,300168,300468,600900,300548,688654,300408,000541,300662,688559,688685,688077,603537,001916,002147,300350,601680,301397,601763,601500,600727,300745,688314,300289,603565,688671,301019,000806,604838,600061,601237,003303,300895,604390,002602,688713,602871,688206,602683,300084,301047","2.400960,2.303297,2.279272,2.243509,2.242404,2.224711,2.214979,2.205471,2.178721,2.157409,2.138887,2.137275,2.124629,2.117444,2.112406,2.109434,2.088024,2.087855,2.069944,2.065361,2.061442,2.035008,2.008073,2.000511,1.990051,1.978385,1.978111,1.963912,1.963368,1.949696,1.947292,1.940202,1.936897,1.933875,1.918647,1.917900,1.914097,1.899320,1.887913,1.858116,1.846348,1.786853,1.703011,1.684947,1.651445,1.605499,1.538060,1.519595,1.489093,1.315650,1.274692","2.410732,2.577263,2.498404,2.605281,2.879959,1.375784,2.857146,2.195795,2.715813,1.313735,1.746861,1.536440,1.601356,1.685942,2.160507,2.477267,2.117969,1.241246,2.282106,2.878624,1.637789,3.063693,1.944274,1.441372,2.770180,1.535549,1.347096,1.127812,2.835231,1.392356,1.916998,2.861589,2.093473,1.378683,2.361426,2.211052,2.317631,1.807998,2.161673,1.759041,2.191640,2.301799,1.154822,1.361925,2.091560,1.868458,1.514525,1.000154,0.851678,0.788832,1.751463"
85257710,"601730,602504,001839,688967,001557,001540,688917,604352,600267,688964,688222,604413,688403,000377,602809","7.684941,7.634653,7.624262,7.615860,7.156180,7.147051,6.998180,6.833489,6.784764,6.740107,6.127710,5.656504,5.555902,5.396966,5.043432","8.105657,9.591294,7.388621,4.983748,7.607218,9.609891,9.640080,3.689813,6.846300,6.174689,4.672254,6.763885,3.759955,6.982104,4.184492"
876855907,"001079,688557,603878,001622,301216,602134,300423,688315,001781,002981,601218,688521,603084,602725,603035,003357,000455,300309,002201,003941,300729,602806,002277,301087,602129,604757","4.377484,4.340888,4.325845,4.259845,4.181094,4.138386,4.061212,4.039497,4.016416,3.996130,3.976771,3.955300,3.948369,3.933404,3.896421,3.876982,3.855520,3.839683,3.754382,3.638635,3.502284,3.475423,3.343238,3.263390,3.058817,2.944585","2.341629,5.653371,4.769263,3.443262,5.056858,5.103780,4.777397,3.249513,2.503276,5.225341,3.550384,3.992400,4.666618,3.767079,4.253631,4.458470,3.234597,3.358003,4.889237,4.447914,3.194886,2.399196,3.817823,2.586812,3.350918,1.908341"
217255941,"601988,688350,002002,001145,604522,001557,002421,600753,602308,688752,301008,003741,601324,603523,688896,603930,688431,002056,000960,602039,688647,300772,301146,601740","5.708402,5.000009,4.816071,4.799062,4.618399,4.492914,4.451501,4.358553,4.320352,4.273753,4.261057,4.209009,4.193693,4.174277,4.085185,3.990577,3.710880,3.706121,3.666132,3.614316,3.591549,3.511261,3.262426,3.184501","5.488953,3.169278,5.362013,5.070359,5.695030,4.884178,4.575243,5.609849,4.676184,4.279973,5.871239,4.459755,5.299812,2.966279,2.919294,4.126473,2.328406,2.496772,4.409269,4.434420,2.392357,2.685518,3.125356,3.673992"
881620076,"002323,604293,001165,688647,301191,600724,688768,300103,600940,604064,300639,003217,688278,603002,688142,300737,300870,688615,688162,002220,604549,604522,002462,300772,001177,301135,604932,001153,301013,603466,601573,600753,001710,301419,600351,301353,001983,301208,604781,002277,601029,002053,688816,602993,001145,600977,002406,300525,002405,688732,300500,688512,001239,002922,002917,601744,001331,688567,601697,301057,688263,688908,601489,300681,001410,003061,003887,003547,688806,602048,300122","1.899748,1.874181,1.806390,1.737548,1.721732,1.714141,1.696477,1.691032,1.660827,1.645062,1.610419,1.597762,1.597374,1.594161,1.580895,1.570776,1.561681,1.553508,1.537246,1.519409,1.517283,1.494082,1.492370,1.474480,1.455926,1.450836,1.450795,1.444353,1.439607,1.436384,1.412119,1.410016,1.386857,1.382181,1.376202,1.373690,1.361975,1.359740,1.358632,1.357828,1.353653,1.352337,1.352014,1.348131,1.346328,1.345357,1.341890,1.340433,1.335079,1.310224,1.281139,1.279967,1.271001,1.255478,1.232434,1.231457,1.224721,1.214992,1.199008,1.198796,1.194070,1.191417,1.190584,1.188643,1.163666,1.147217,1.134791,1.118953,1.110538,1.085213,1.054743","1.893736,2.307048,1.613885,1.012653,1.218186,2.055544,2.181627,1.003826,1.326624,0.945401,1.300726,1.113719,2.346590,2.173468,2.236107,1.991192,2.332467,1.759341,0.960116,1.662118,1.589765,0.962314,0.877848,1.906433,1.187636,1.637866,1.215716,1.805304,1.243816,1.354420,0.919921,2.031377,1.406589,1.951786,1.740016,1.385393,0.836949,0.782527,1.482328,1.988090,1.836399,1.837231,1.767649,1.200955,1.707200,0.790226,1.023915,1.371653,0.858777,1.184400,1.169399,1.828340,0.848242,1.188377,1.423592,0.785213,1.429691,0.794510,0.907892,0.973377,1.346437,1.430767,1.337564,1.553845,1.427143,1.139553,1.185856,0.926239,1.341232,1.044305,0.599556"
350609319,"688336,604293,604522,003460,688752,688185,602592,002421,601719,604549,002669,688992,600356,001153,301135,601545,604083,688477,604833,604652,300337,300708,688530,300949","5.124712,5.014115,4.836152,4.778996,4.725032,4.668944,4.540034,4.508084,4.501557,4.303443,4.177051,4.143079,4.137727,4.129788,4.106210,4.084906,3.938328,3.868520,3.866987,3.857844,3.577792,3.300624,3.252125,2.557951","3.485189,7.223795,3.479827,6.206950,3.799147,4.679670,3.583937,4.620130,4.095857,4.994954,4.986522,5.938872,4.022639,2.584335,5.103699,5.172487,2.852126,3.518209,2.509705,4.084860,3.354753,4.151741,2.045199,3.505397"
631294015,"603884,688720,002632,002012,601411,300895,301292,603513,301488,603709,688739,601652,300130,600779,688103,001391,003226,300370,001748,002086,301459,001656,600894,301207,603653,603774,688175,601991,000423,001784,003243,688219,602214,604710,300490,688241,003714,604220,604266","3.083709,3.075419,3.032174,3.021759,2.922726,2.886517,2.818561,2.803874,2.786242,2.779412,2.753419,2.716894,2.712506,2.704543,2.700588,2.691228,2.661360,2.618857,2.617380,2.585185,2.564717,2.510791,2.506504,2.505826,2.476121,2.469810,2.463494,2.429255,2.372234,2.363620,2.354351,2.351307,2.328802,2.308005,2.265456,2.145896,2.118921,2.092149,1.400389","3.447648,3.659757,2.526223,1.730839,2.249357,1.636088,2.715706,2.076296,3.504257,3.721638,3.100740,1.409356,2.378710,3.026138,3.678347,1.959080,2.696005,2.161035,2.809785,2.999316,3.062775,2.977378,3.092881,3.366642,1.710847,1.810756,2.700504,1.674078,2.479454,2.673476,2.482931,1.667635,3.163542,2.071893,2.967451,2.198131,2.571619,2.653499,1.188187"
184501941,"002368,002237,000154,601718,600712,301112,603153,002857,602928,604453,300778,600448,300206,002934,603488,688352,002325,600372","6.730870,6.540018,6.350048,6.342956,6.245008,6.141176,6.016896,5.866627,5.816013,5.495720,5.486249,5.345127,5.019079,4.971596,4.725727,4.723317,4.671109,3.512462","9.718916,7.443481,7.443847,5.152694,4.528793,4.773105,5.475592,5.130992,4.336172,3.719713,7.220413,3.016087,6.705866,6.478271,6.554395,4.559498,4.012805,3.729361"
553111910,"002012,601411,688720,601940,301292,601206,001860,002019,003643,688259,300895,300176,600453,601906,000203,300671,604904,300104,688818,604395,600047,603513,600779,000410,001391,603884,603653,604228,001967,001108,301006,000753,601991,604473,602214,604710,001854,300553,300878,604345,001563,688773,601342,301459,600774,601668,688860,604587,003243,603075,001686,602431,002076,001506,601979,300130,688684,604225,002717,003538,300370,300520,300416,601652,603702,300383,600639,688864,301279,002990,688731,603396,603197,000705,688945,301055,301015,602366,688103,688279,000744,300437,603995,003519,300338,600205,300209,601605,301016,688757,001330,001469,300077,600150,003405,602591,688664,688377,300867,002775,688007,002255,000438,301324,002862,688796","1.088645,1.088471,1.086323,1.080061,1.069959,1.066544,1.058396,1.053221,1.051338,1.047600,1.046167,1.045402,1.041366,1.035514,1.027141,1.024461,1.023597,1.019237,1.018384,1.015521,1.011649,1.011439,1.011147,1.010794,1.008791,1.005058,1.004045,1.000621,0.999937,0.997458,0.997406,0.994428,0.993918,0.993020,0.989085,0.988034,0.986854,0.981662,0.981650,0.980037,0.979814,0.979368,0.978990,0.976088,0.969976,0.967528,0.964465,0.962101,0.960982,0.960359,0.960001,0.959706,0.956596,0.952357,0.951580,0.949336,0.946654,0.944156,0.943585,0.941295,0.937831,0.936006,0.934301,0.933823,0.931990,0.931215,0.927610,0.927368,0.926858,0.926179,0.925093,0.925073,0.923573,0.922123,0.917139,0.911642,0.910738,0.910655,0.910616,0.903487,0.896725,0.895585,0.894466,0.892194,0.890368,0.889879,0.888252,0.876161,0.875270,0.871743,0.870347,0.868874,0.868650,0.856422,0.853336,0.848177,0.840971,0.797934,0.797881,0.783043,0.782343,0.758199,0.707684,0.658899,0.617931,0.606023","1.310716,1.272215,0.944204,1.571764,0.883336,1.213010,0.909799,0.701296,1.401057,1.022935,0.589585,1.070914,1.331846,0.922252,1.313307,0.617897,0.577007,0.783007,0.960342,1.474454,0.657658,0.971909,1.062515,0.790268,0.571423,0.668715,0.636483,0.726341,0.837465,1.424100,1.225181,1.443494,1.121307,1.027253,0.973320,1.311613,0.580757,0.945765,0.565081,1.144541,1.136078,0.850639,0.701318,0.792572,1.326338,0.835393,1.312245,0.878306,1.162363,1.004358,1.388253,1.028615,0.643013,0.593663,1.085612,0.963592,0.918306,1.229798,0.719669,0.549312,0.827368,1.269693,0.592567,1.118711,0.676863,1.175592,0.516729,1.071795,0.605046,0.576657,1.142849,1.035596,1.192702,0.589138,1.058298,1.229107,0.852286,1.016883,1.138661,0.655603,0.956643,0.557360,0.956232,0.921860,1.241181,1.290891,1.232262,0.800787,0.941081,0.605292,0.903122,1.279322,1.275803,1.188133,0.487743,0.548981,1.071756,1.163541,0.927649,1.089769,0.632593,0.662030,0.519317,0.380895,0.604906,0.743131"
